            Unix Timestamp,               UTC_Date_&_Time,         Pacific.Standard.Time,       Battery,   Temperature,  Dissolved.Oxygen,  Dissolved Oxygen Saturation,             Q
                1654813860,           2022-06-09 22:31:00,           2022-06-09 15:31:00,      2.440000,     14.370000,          7.862000,                    76.907794,      0.905000
                1654814160,           2022-06-09 22:36:00,           2022-06-09 15:36:00,      2.440000,     14.431000,          7.835000,                    76.745713,      0.904000
                1654814460,           2022-06-09 22:41:00,           2022-06-09 15:41:00,      2.450000,     14.440000,          7.825000,                    76.662798,      0.904000
                1654814760,           2022-06-09 22:46:00,           2022-06-09 15:46:00,      2.450000,     14.466000,          7.825000,                    76.706245,      0.904000
                1654815060,           2022-06-09 22:51:00,           2022-06-09 15:51:00,      2.450000,     14.483000,          7.829000,                    76.773881,      0.904000
                1654815360,           2022-06-09 22:56:00,           2022-06-09 15:56:00,      2.460000,     14.543000,          7.811000,                    76.697476,      0.904000
                1654815660,           2022-06-09 23:01:00,           2022-06-09 16:01:00,      2.460000,     14.587000,          7.787000,                    76.535022,      0.904000
                1654815960,           2022-06-09 23:06:00,           2022-06-09 16:06:00,      2.460000,     14.604000,          7.788000,                    76.573142,      0.904000
                1654816260,           2022-06-09 23:11:00,           2022-06-09 16:11:00,      2.470000,     14.612000,          7.787000,                    76.576622,      0.904000
                1654816560,           2022-06-09 23:16:00,           2022-06-09 16:16:00,      2.470000,     14.638000,          7.776000,                    76.511658,      0.904000
                1654816860,           2022-06-09 23:21:00,           2022-06-09 16:21:00,      2.470000,     14.656000,          7.775000,                    76.531731,      0.904000
                1654817160,           2022-06-09 23:26:00,           2022-06-09 16:26:00,      2.480000,     14.673000,          7.774000,                    76.550137,      0.904000
                1654817460,           2022-06-09 23:31:00,           2022-06-09 16:31:00,      2.480000,     14.690000,          7.762000,                    76.460181,      0.904000
                1654817760,           2022-06-09 23:36:00,           2022-06-09 16:36:00,      2.490000,     14.682000,          7.769000,                    76.515849,      0.904000
                1654818060,           2022-06-09 23:41:00,           2022-06-09 16:41:00,      2.490000,     14.682000,          7.757000,                    76.397662,      0.904000
                1654818360,           2022-06-09 23:46:00,           2022-06-09 16:46:00,      2.490000,     14.673000,          7.757000,                    76.382739,      0.904000
                1654818660,           2022-06-09 23:51:00,           2022-06-09 16:51:00,      2.500000,     14.673000,          7.760000,                    76.412279,      0.904000
                1654818960,           2022-06-09 23:56:00,           2022-06-09 16:56:00,      2.500000,     14.656000,          7.754000,                    76.325021,      0.904000
                1654819260,           2022-06-10 00:01:00,           2022-06-09 17:01:00,      2.500000,     14.656000,          7.750000,                    76.285648,      0.904000
                1654819560,           2022-06-10 00:06:00,           2022-06-09 17:06:00,      2.500000,     14.621000,          7.756000,                    76.286689,      0.904000
                1654819860,           2022-06-10 00:11:00,           2022-06-09 17:11:00,      2.500000,     14.612000,          7.760000,                    76.311107,      0.904000
                1654820160,           2022-06-10 00:16:00,           2022-06-09 17:16:00,      2.510000,     14.561000,          7.767000,                    76.295302,      0.904000
                1654820460,           2022-06-10 00:21:00,           2022-06-09 17:21:00,      2.510000,     14.509000,          7.783000,                    76.366011,      0.904000
                1654820760,           2022-06-10 00:26:00,           2022-06-09 17:26:00,      2.510000,     14.483000,          7.786000,                    76.352208,      0.904000
                1654821060,           2022-06-10 00:31:00,           2022-06-09 17:31:00,      2.520000,     14.448000,          7.793000,                    76.362602,      0.904000
                1654821360,           2022-06-10 00:36:00,           2022-06-09 17:36:00,      2.520000,     14.388000,          7.796000,                    76.292124,      0.904000
                1654821660,           2022-06-10 00:41:00,           2022-06-09 17:41:00,      2.520000,     14.344000,          7.801000,                    76.267784,      0.904000
                1654821960,           2022-06-10 00:46:00,           2022-06-09 17:46:00,      2.530000,     14.301000,          7.807000,                    76.254797,      0.904000
                1654822260,           2022-06-10 00:51:00,           2022-06-09 17:51:00,      2.530000,     14.232000,          7.808000,                    76.149611,      0.904000
                1654822560,           2022-06-10 00:56:00,           2022-06-09 17:56:00,      2.530000,     14.171000,          7.805000,                    76.018797,      0.904000
                1654822860,           2022-06-10 01:01:00,           2022-06-09 18:01:00,      2.530000,     14.128000,          7.814000,                    76.034801,      0.904000
                1654823160,           2022-06-10 01:06:00,           2022-06-09 18:06:00,      2.540000,     14.015000,          7.833000,                    76.030991,      0.904000
                1654823460,           2022-06-10 01:11:00,           2022-06-09 18:11:00,      2.540000,     13.963000,          7.825000,                    75.866630,      0.903000
                1654823760,           2022-06-10 01:16:00,           2022-06-09 18:16:00,      2.540000,     13.858000,          7.855000,                    75.981798,      0.904000
                1654824060,           2022-06-10 01:21:00,           2022-06-09 18:21:00,      2.540000,     13.762000,          7.863000,                    75.898460,      0.904000
                1654824360,           2022-06-10 01:26:00,           2022-06-09 18:26:00,      2.550000,     13.658000,          7.876000,                    75.849620,      0.904000
                1654824660,           2022-06-10 01:31:00,           2022-06-09 18:31:00,      2.540000,     13.544000,          7.900000,                    75.889182,      0.904000
                1654824960,           2022-06-10 01:36:00,           2022-06-09 18:36:00,      2.540000,     13.466000,          7.920000,                    75.949960,      0.905000
                1654825260,           2022-06-10 01:41:00,           2022-06-09 18:41:00,      2.550000,     13.369000,          7.932000,                    75.901515,      0.904000
                1654825560,           2022-06-10 01:46:00,           2022-06-09 18:46:00,      2.550000,     13.256000,          7.950000,                    75.882927,      0.904000
                1654825860,           2022-06-10 01:51:00,           2022-06-09 18:51:00,      2.550000,     13.185000,          7.969000,                    75.944146,      0.905000
                1654826160,           2022-06-10 01:56:00,           2022-06-09 18:56:00,      2.550000,     13.089000,          7.979000,                    75.876868,      0.905000
                1654826460,           2022-06-10 02:01:00,           2022-06-09 19:01:00,      2.550000,     12.984000,          7.993000,                    75.831958,      0.905000
                1654826760,           2022-06-10 02:06:00,           2022-06-09 19:06:00,      2.560000,     12.896000,          8.006000,                    75.805902,      0.905000
                1654827060,           2022-06-10 02:11:00,           2022-06-09 19:11:00,      2.560000,     12.790000,          8.015000,                    75.711053,      0.905000
                1654827360,           2022-06-10 02:16:00,           2022-06-09 19:16:00,      2.560000,     12.693000,          8.032000,                    75.706592,      0.905000
                1654827660,           2022-06-10 02:21:00,           2022-06-09 19:21:00,      2.560000,     12.569000,          8.047000,                    75.636711,      0.905000
                1654827960,           2022-06-10 02:26:00,           2022-06-09 19:26:00,      2.560000,     12.463000,          8.060000,                    75.578115,      0.905000
                1654828260,           2022-06-10 02:31:00,           2022-06-09 19:31:00,      2.560000,     12.340000,          8.085000,                    75.602224,      0.906000
                1654828560,           2022-06-10 02:36:00,           2022-06-09 19:36:00,      2.560000,     12.207000,          8.098000,                    75.496153,      0.905000
                1654828860,           2022-06-10 02:41:00,           2022-06-09 19:41:00,      2.570000,     12.100000,          8.116000,                    75.480534,      0.905000
                1654829160,           2022-06-10 02:46:00,           2022-06-09 19:46:00,      2.570000,     11.984000,          8.141000,                    75.513679,      0.906000
                1654829460,           2022-06-10 02:51:00,           2022-06-09 19:51:00,      2.570000,     11.860000,          8.161000,                    75.485691,      0.906000
                1654829760,           2022-06-10 02:56:00,           2022-06-09 19:56:00,      2.570000,     11.762000,          8.163000,                    75.335508,      0.905000
                1654830060,           2022-06-10 03:01:00,           2022-06-09 20:01:00,      2.580000,     11.654000,          8.191000,                    75.407483,      0.906000
                1654830360,           2022-06-10 03:06:00,           2022-06-09 20:06:00,      2.580000,     11.547000,          8.204000,                    75.342264,      0.906000
                1654830660,           2022-06-10 03:11:00,           2022-06-09 20:11:00,      2.580000,     11.431000,          8.221000,                    75.297635,      0.906000
                1654830960,           2022-06-10 03:16:00,           2022-06-09 20:16:00,      2.580000,     11.341000,          8.236000,                    75.279067,      0.906000
                1654831260,           2022-06-10 03:21:00,           2022-06-09 20:21:00,      2.580000,     11.251000,          8.248000,                    75.232640,      0.906000
                1654831560,           2022-06-10 03:26:00,           2022-06-09 20:26:00,      2.580000,     11.161000,          8.251000,                    75.103911,      0.906000
                1654831860,           2022-06-10 03:31:00,           2022-06-09 20:31:00,      2.580000,     11.080000,          8.275000,                    75.181540,      0.907000
                1654832160,           2022-06-10 03:36:00,           2022-06-09 20:36:00,      2.580000,     10.936000,          8.311000,                    75.257312,      0.907000
                1654832460,           2022-06-10 03:41:00,           2022-06-09 20:41:00,      2.580000,     10.864000,          8.305000,                    75.077494,      0.906000
                1654832760,           2022-06-10 03:46:00,           2022-06-09 20:46:00,      2.580000,     10.773000,          8.311000,                    74.973085,      0.906000
                1654833060,           2022-06-10 03:51:00,           2022-06-09 20:51:00,      2.590000,     10.683000,          8.341000,                    75.086319,      0.906000
                1654833360,           2022-06-10 03:56:00,           2022-06-09 20:56:00,      2.590000,     10.601000,          8.361000,                    75.122679,      0.907000
                1654833660,           2022-06-10 04:01:00,           2022-06-09 21:01:00,      2.590000,     10.492000,          8.377000,                    75.075180,      0.907000
                1654833960,           2022-06-10 04:06:00,           2022-06-09 21:06:00,      2.590000,     10.428000,          8.387000,                    75.052421,      0.907000
                1654834260,           2022-06-10 04:11:00,           2022-06-09 21:11:00,      2.590000,     10.328000,          8.400000,                    74.992967,      0.907000
                1654834560,           2022-06-10 04:16:00,           2022-06-09 21:16:00,      2.590000,     10.246000,          8.416000,                    74.991464,      0.907000
                1654834860,           2022-06-10 04:21:00,           2022-06-09 21:21:00,      2.590000,     10.155000,          8.444000,                    75.080314,      0.907000
                1654835160,           2022-06-10 04:26:00,           2022-06-09 21:26:00,      2.590000,     10.073000,          8.461000,                    75.086491,      0.907000
                1654835460,           2022-06-10 04:31:00,           2022-06-09 21:31:00,      2.590000,     10.009000,          8.469000,                    75.044270,      0.907000
                1654835760,           2022-06-10 04:36:00,           2022-06-09 21:36:00,      2.590000,      9.935000,          8.482000,                    75.028407,      0.907000
                1654836060,           2022-06-10 04:41:00,           2022-06-09 21:41:00,      2.600000,      9.862000,          8.491000,                    74.978648,      0.907000
                1654836360,           2022-06-10 04:46:00,           2022-06-09 21:46:00,      2.600000,      9.825000,          8.501000,                    75.001324,      0.907000
                1654836660,           2022-06-10 04:51:00,           2022-06-09 21:51:00,      2.600000,      9.743000,          8.519000,                    75.014427,      0.907000
                1654836960,           2022-06-10 04:56:00,           2022-06-09 21:56:00,      2.600000,      9.678000,          8.525000,                    74.951730,      0.907000
                1654837260,           2022-06-10 05:01:00,           2022-06-09 22:01:00,      2.600000,      9.605000,          8.547000,                    75.015120,      0.907000
                1654837560,           2022-06-10 05:06:00,           2022-06-09 22:06:00,      2.600000,      9.549000,          8.550000,                    74.941700,      0.907000
                1654837860,           2022-06-10 05:11:00,           2022-06-09 22:11:00,      2.600000,      9.457000,          8.580000,                    75.040272,      0.908000
                1654838160,           2022-06-10 05:16:00,           2022-06-09 22:16:00,      2.610000,      9.429000,          8.578000,                    74.972780,      0.907000
                1654838460,           2022-06-10 05:21:00,           2022-06-09 22:21:00,      2.610000,      9.337000,          8.604000,                    75.035296,      0.907000
                1654838760,           2022-06-10 05:26:00,           2022-06-09 22:26:00,      2.610000,      9.300000,          8.604000,                    74.969072,      0.907000
                1654839060,           2022-06-10 05:31:00,           2022-06-09 22:31:00,      2.610000,      9.226000,          8.626000,                    75.028020,      0.907000
                1654839360,           2022-06-10 05:36:00,           2022-06-09 22:36:00,      2.610000,      9.198000,          8.626000,                    74.977807,      0.908000
                1654839660,           2022-06-10 05:41:00,           2022-06-09 22:41:00,      2.610000,      9.124000,          8.640000,                    74.966615,      0.907000
                1654839960,           2022-06-10 05:46:00,           2022-06-09 22:46:00,      2.610000,      9.087000,          8.646000,                    74.952210,      0.907000
                1654840260,           2022-06-10 05:51:00,           2022-06-09 22:51:00,      2.610000,      9.040000,          8.666000,                    75.040987,      0.908000
                1654840560,           2022-06-10 05:56:00,           2022-06-09 22:56:00,      2.610000,      8.984000,          8.668000,                    74.957509,      0.907000
                1654840860,           2022-06-10 06:01:00,           2022-06-09 23:01:00,      2.610000,      8.938000,          8.677000,                    74.952480,      0.908000
                1654841160,           2022-06-10 06:06:00,           2022-06-09 23:06:00,      2.610000,      8.891000,          8.696000,                    75.031781,      0.908000
                1654841460,           2022-06-10 06:11:00,           2022-06-09 23:11:00,      2.610000,      8.845000,          8.698000,                    74.966025,      0.908000
                1654841760,           2022-06-10 06:16:00,           2022-06-09 23:16:00,      2.610000,      8.807000,          8.710000,                    75.000796,      0.908000
                1654842060,           2022-06-10 06:21:00,           2022-06-09 23:21:00,      2.610000,      8.761000,          8.713000,                    74.943514,      0.907000
                1654842360,           2022-06-10 06:26:00,           2022-06-09 23:26:00,      2.620000,      8.704000,          8.731000,                    74.995167,      0.908000
                1654842660,           2022-06-10 06:31:00,           2022-06-09 23:31:00,      2.620000,      8.658000,          8.738000,                    74.971992,      0.908000
                1654842960,           2022-06-10 06:36:00,           2022-06-09 23:36:00,      2.620000,      8.611000,          8.751000,                    74.998316,      0.908000
                1654843260,           2022-06-10 06:41:00,           2022-06-09 23:41:00,      2.620000,      8.583000,          8.764000,                    75.058898,      0.908000
                1654843560,           2022-06-10 06:46:00,           2022-06-09 23:46:00,      2.620000,      8.536000,          8.760000,                    74.939375,      0.907000
                1654843860,           2022-06-10 06:51:00,           2022-06-09 23:51:00,      2.620000,      8.508000,          8.773000,                    74.999727,      0.908000
                1654844160,           2022-06-10 06:56:00,           2022-06-09 23:56:00,      2.620000,      8.480000,          8.780000,                    75.008677,      0.908000
                1654844460,           2022-06-10 07:01:00,           2022-06-10 00:01:00,      2.620000,      8.433000,          8.791000,                    75.017138,      0.908000
                1654844760,           2022-06-10 07:06:00,           2022-06-10 00:06:00,      2.620000,      8.395000,          8.793000,                    74.965068,      0.908000
                1654845060,           2022-06-10 07:11:00,           2022-06-10 00:11:00,      2.620000,      8.367000,          8.800000,                    74.973774,      0.908000
                1654845360,           2022-06-10 07:16:00,           2022-06-10 00:16:00,      2.630000,      8.310000,          8.815000,                    74.997653,      0.908000
                1654845660,           2022-06-10 07:21:00,           2022-06-10 00:21:00,      2.630000,      8.273000,          8.823000,                    74.998221,      0.908000
                1654845960,           2022-06-10 07:26:00,           2022-06-10 00:26:00,      2.630000,      8.235000,          8.837000,                    75.047810,      0.908000
                1654846260,           2022-06-10 07:31:00,           2022-06-10 00:31:00,      2.630000,      8.197000,          8.840000,                    75.003865,      0.908000
                1654846560,           2022-06-10 07:36:00,           2022-06-10 00:36:00,      2.630000,      8.178000,          8.839000,                    74.960680,      0.908000
                1654846860,           2022-06-10 07:41:00,           2022-06-10 00:41:00,      2.630000,      8.093000,          8.865000,                    75.025528,      0.908000
                1654847160,           2022-06-10 07:46:00,           2022-06-10 00:46:00,      2.630000,      8.084000,          8.857000,                    74.941363,      0.908000
                1654847460,           2022-06-10 07:51:00,           2022-06-10 00:51:00,      2.630000,      8.065000,          8.868000,                    74.999646,      0.908000
                1654847760,           2022-06-10 07:56:00,           2022-06-10 00:56:00,      2.630000,      8.008000,          8.868000,                    74.895298,      0.907000
                1654848060,           2022-06-10 08:01:00,           2022-06-10 01:01:00,      2.630000,      7.971000,          8.880000,                    74.928838,      0.908000
                1654848360,           2022-06-10 08:06:00,           2022-06-10 01:06:00,      2.630000,      7.933000,          8.897000,                    75.002527,      0.908000
                1654848660,           2022-06-10 08:11:00,           2022-06-10 01:11:00,      2.630000,      7.904000,          8.899000,                    74.966152,      0.908000
                1654848960,           2022-06-10 08:16:00,           2022-06-10 01:16:00,      2.640000,      7.857000,          8.903000,                    74.913551,      0.907000
                1654849260,           2022-06-10 08:21:00,           2022-06-10 01:21:00,      2.640000,      7.809000,          8.912000,                    74.901085,      0.908000
                1654849560,           2022-06-10 08:26:00,           2022-06-10 01:26:00,      2.630000,      7.771000,          8.925000,                    74.940439,      0.908000
                1654849860,           2022-06-10 08:31:00,           2022-06-10 01:31:00,      2.630000,      7.752000,          8.931000,                    74.955850,      0.908000
                1654850160,           2022-06-10 08:36:00,           2022-06-10 01:36:00,      2.630000,      7.733000,          8.935000,                    74.954439,      0.908000
                1654850460,           2022-06-10 08:41:00,           2022-06-10 01:41:00,      2.630000,      7.686000,          8.946000,                    74.960096,      0.908000
                1654850760,           2022-06-10 08:46:00,           2022-06-10 01:46:00,      2.630000,      7.629000,          8.964000,                    75.005694,      0.908000
                1654851060,           2022-06-10 08:51:00,           2022-06-10 01:51:00,      2.630000,      7.619000,          8.958000,                    74.937044,      0.908000
                1654851360,           2022-06-10 08:56:00,           2022-06-10 01:56:00,      2.630000,      7.581000,          8.973000,                    74.992328,      0.908000
                1654851660,           2022-06-10 09:01:00,           2022-06-10 02:01:00,      2.640000,      7.543000,          8.979000,                    74.972247,      0.908000
                1654851960,           2022-06-10 09:06:00,           2022-06-10 02:06:00,      2.640000,      7.524000,          8.984000,                    74.978869,      0.908000
                1654852260,           2022-06-10 09:11:00,           2022-06-10 02:11:00,      2.640000,      7.495000,          8.985000,                    74.933603,      0.908000
                1654852560,           2022-06-10 09:16:00,           2022-06-10 02:16:00,      2.640000,      7.447000,          9.006000,                    75.019818,      0.908000
                1654852860,           2022-06-10 09:21:00,           2022-06-10 02:21:00,      2.640000,      7.438000,          8.997000,                    74.928194,      0.908000
                1654853160,           2022-06-10 09:26:00,           2022-06-10 02:26:00,      2.640000,      7.418000,          8.998000,                    74.899515,      0.908000
                1654853460,           2022-06-10 09:31:00,           2022-06-10 02:31:00,      2.640000,      7.380000,          9.020000,                    75.012169,      0.908000
                1654853760,           2022-06-10 09:36:00,           2022-06-10 02:36:00,      2.640000,      7.342000,          9.033000,                    75.049721,      0.908000
                1654854060,           2022-06-10 09:41:00,           2022-06-10 02:41:00,      2.640000,      7.332000,          9.033000,                    75.031156,      0.908000
                1654854360,           2022-06-10 09:46:00,           2022-06-10 02:46:00,      2.640000,      7.284000,          9.028000,                    74.900578,      0.908000
                1654854660,           2022-06-10 09:51:00,           2022-06-10 02:51:00,      2.640000,      7.275000,          9.034000,                    74.933652,      0.908000
                1654854960,           2022-06-10 09:56:00,           2022-06-10 02:56:00,      2.640000,      7.265000,          9.029000,                    74.873630,      0.908000
                1654855260,           2022-06-10 10:01:00,           2022-06-10 03:01:00,      2.640000,      7.208000,          9.062000,                    75.041193,      0.908000
                1654855560,           2022-06-10 10:06:00,           2022-06-10 03:06:00,      2.640000,      7.208000,          9.044000,                    74.892137,      0.908000
                1654855860,           2022-06-10 10:11:00,           2022-06-10 03:11:00,      2.650000,      7.198000,          9.049000,                    74.914960,      0.908000
                1654856160,           2022-06-10 10:16:00,           2022-06-10 03:16:00,      2.650000,      7.169000,          9.051000,                    74.877625,      0.908000
                1654856460,           2022-06-10 10:21:00,           2022-06-10 03:21:00,      2.650000,      7.131000,          9.056000,                    74.848347,      0.908000
                1654856760,           2022-06-10 10:26:00,           2022-06-10 03:26:00,      2.650000,      7.131000,          9.069000,                    74.955793,      0.908000
                1654857060,           2022-06-10 10:31:00,           2022-06-10 03:31:00,      2.650000,      7.083000,          9.087000,                    75.015052,      0.908000
                1654857360,           2022-06-10 10:36:00,           2022-06-10 03:36:00,      2.650000,      7.083000,          9.073000,                    74.899479,      0.908000
                1654857660,           2022-06-10 10:41:00,           2022-06-10 03:41:00,      2.650000,      7.054000,          9.080000,                    74.903240,      0.908000
                1654857960,           2022-06-10 10:46:00,           2022-06-10 03:46:00,      2.650000,      7.035000,          9.097000,                    75.008021,      0.908000
                1654858260,           2022-06-10 10:51:00,           2022-06-10 03:51:00,      2.650000,      7.025000,          9.084000,                    74.882199,      0.908000
                1654858560,           2022-06-10 10:56:00,           2022-06-10 03:56:00,      2.650000,      6.996000,          9.090000,                    74.877595,      0.908000
                1654858860,           2022-06-10 11:01:00,           2022-06-10 04:01:00,      2.650000,      6.957000,          9.100000,                    74.887198,      0.908000
                1654859160,           2022-06-10 11:06:00,           2022-06-10 04:06:00,      2.650000,      6.957000,          9.107000,                    74.944803,      0.908000
                1654859460,           2022-06-10 11:11:00,           2022-06-10 04:11:00,      2.650000,      6.938000,          9.104000,                    74.884654,      0.908000
                1654859760,           2022-06-10 11:16:00,           2022-06-10 04:16:00,      2.650000,      6.909000,          9.113000,                    74.904513,      0.908000
                1654860060,           2022-06-10 11:21:00,           2022-06-10 04:21:00,      2.650000,      6.900000,          9.108000,                    74.846615,      0.908000
                1654860360,           2022-06-10 11:26:00,           2022-06-10 04:26:00,      2.660000,      6.871000,          9.120000,                    74.891030,      0.908000
                1654860660,           2022-06-10 11:31:00,           2022-06-10 04:31:00,      2.660000,      6.842000,          9.131000,                    74.927106,      0.908000
                1654860960,           2022-06-10 11:36:00,           2022-06-10 04:36:00,      2.660000,      6.842000,          9.132000,                    74.935311,      0.908000
                1654861260,           2022-06-10 11:41:00,           2022-06-10 04:41:00,      2.660000,      6.803000,          9.137000,                    74.903348,      0.908000
                1654861560,           2022-06-10 11:46:00,           2022-06-10 04:46:00,      2.660000,      6.774000,          9.137000,                    74.849084,      0.908000
                1654861860,           2022-06-10 11:51:00,           2022-06-10 04:51:00,      2.660000,      6.754000,          9.151000,                    74.926295,      0.908000
                1654862160,           2022-06-10 11:56:00,           2022-06-10 04:56:00,      2.660000,      6.745000,          9.144000,                    74.852131,      0.908000
                1654862460,           2022-06-10 12:01:00,           2022-06-10 05:01:00,      2.660000,      6.716000,          9.155000,                    74.887826,      0.908000
                1654862760,           2022-06-10 12:06:00,           2022-06-10 05:06:00,      2.660000,      6.716000,          9.151000,                    74.855106,      0.908000
                1654863060,           2022-06-10 12:11:00,           2022-06-10 05:11:00,      2.660000,      6.677000,          9.166000,                    74.904643,      0.908000
                1654863360,           2022-06-10 12:16:00,           2022-06-10 05:16:00,      2.660000,      6.667000,          9.170000,                    74.918566,      0.908000
                1654863660,           2022-06-10 12:21:00,           2022-06-10 05:21:00,      2.660000,      6.658000,          9.171000,                    74.909847,      0.908000
                1654863960,           2022-06-10 12:26:00,           2022-06-10 05:26:00,      2.660000,      6.648000,          9.175000,                    74.923747,      0.908000
                1654864260,           2022-06-10 12:31:00,           2022-06-10 05:31:00,      2.660000,      6.628000,          9.171000,                    74.853557,      0.908000
                1654864560,           2022-06-10 12:36:00,           2022-06-10 05:36:00,      2.660000,      6.619000,          9.172000,                    74.844833,      0.907000
                1654864860,           2022-06-10 12:41:00,           2022-06-10 05:41:00,      2.660000,      6.609000,          9.181000,                    74.899494,      0.908000
                1654865160,           2022-06-10 12:46:00,           2022-06-10 05:46:00,      2.660000,      6.560000,          9.196000,                    74.929710,      0.908000
                1654865460,           2022-06-10 12:51:00,           2022-06-10 05:51:00,      2.660000,      6.560000,          9.199000,                    74.954155,      0.908000
                1654865760,           2022-06-10 12:56:00,           2022-06-10 05:56:00,      2.660000,      6.551000,          9.203000,                    74.969811,      0.908000
                1654866060,           2022-06-10 13:01:00,           2022-06-10 06:01:00,      2.660000,      6.531000,          9.208000,                    74.972890,      0.908000
                1654866360,           2022-06-10 13:06:00,           2022-06-10 06:06:00,      2.660000,      6.512000,          9.215000,                    74.994093,      0.908000
                1654866660,           2022-06-10 13:11:00,           2022-06-10 06:11:00,      2.660000,      6.502000,          9.212000,                    74.950848,      0.908000
                1654866960,           2022-06-10 13:16:00,           2022-06-10 06:16:00,      2.660000,      6.522000,          9.206000,                    74.939667,      0.908000
                1654867260,           2022-06-10 13:21:00,           2022-06-10 06:21:00,      2.660000,      6.512000,          9.212000,                    74.969678,      0.908000
                1654867560,           2022-06-10 13:26:00,           2022-06-10 06:26:00,      2.660000,      6.473000,          9.226000,                    75.010072,      0.908000
                1654867860,           2022-06-10 13:31:00,           2022-06-10 06:31:00,      2.660000,      6.463000,          9.228000,                    75.007475,      0.907000
                1654868160,           2022-06-10 13:36:00,           2022-06-10 06:36:00,      2.660000,      6.463000,          9.241000,                    75.113142,      0.908000
