            Unix Timestamp,               UTC_Date_&_Time,         Pacific.Standard.Time,       Battery,   Temperature,  Dissolved.Oxygen,  Dissolved Oxygen Saturation,             Q
                1628707440,           2021-08-11 18:44:00,           2021-08-11 11:44:00,      3.450000,     17.988000,          7.658000,                    80.873543,      0.958000
                1628707740,           2021-08-11 18:49:00,           2021-08-11 11:49:00,      3.450000,     18.139000,          7.660000,                    81.145495,      0.959000
                1628708040,           2021-08-11 18:54:00,           2021-08-11 11:54:00,      3.450000,     18.316000,          7.634000,                    81.163283,      0.958000
                1628708340,           2021-08-11 18:59:00,           2021-08-11 11:59:00,      3.450000,     18.451000,          7.632000,                    81.365741,      0.958000
                1628708640,           2021-08-11 19:04:00,           2021-08-11 12:04:00,      3.440000,     18.661000,          7.616000,                    81.542685,      0.958000
                1628708940,           2021-08-11 19:09:00,           2021-08-11 12:09:00,      3.440000,     18.837000,          7.607000,                    81.737461,      0.958000
                1628709240,           2021-08-11 19:14:00,           2021-08-11 12:14:00,      3.450000,     19.030000,          7.589000,                    81.862788,      0.958000
                1628709540,           2021-08-11 19:19:00,           2021-08-11 12:19:00,      3.450000,     19.181000,          7.576000,                    81.971675,      0.958000
                1628709840,           2021-08-11 19:24:00,           2021-08-11 12:24:00,      3.450000,     19.374000,          7.564000,                    82.159958,      0.959000
                1628710140,           2021-08-11 19:29:00,           2021-08-11 12:29:00,      3.450000,     19.575000,          7.544000,                    82.273409,      0.958000
                1628710440,           2021-08-11 19:34:00,           2021-08-11 12:34:00,      3.450000,     19.809000,          7.532000,                    82.527240,      0.959000
                1628710740,           2021-08-11 19:39:00,           2021-08-11 12:39:00,      3.450000,     19.985000,          7.507000,                    82.541939,      0.959000
                1628711040,           2021-08-11 19:44:00,           2021-08-11 12:44:00,      3.450000,     20.178000,          7.490000,                    82.671030,      0.958000
                1628711340,           2021-08-11 19:49:00,           2021-08-11 12:49:00,      3.450000,     20.412000,          7.486000,                    83.010141,      0.959000
                1628711640,           2021-08-11 19:54:00,           2021-08-11 12:54:00,      3.450000,     20.596000,          7.463000,                    83.055789,      0.958000
                1628711940,           2021-08-11 19:59:00,           2021-08-11 12:59:00,      3.450000,     20.813000,          7.428000,                    83.019506,      0.958000
                1628712240,           2021-08-11 20:04:00,           2021-08-11 13:04:00,      3.450000,     20.972000,          7.426000,                    83.256094,      0.959000
                1628712540,           2021-08-11 20:09:00,           2021-08-11 13:09:00,      3.460000,     21.147000,          7.405000,                    83.305033,      0.959000
                1628712840,           2021-08-11 20:14:00,           2021-08-11 13:14:00,      3.460000,     21.248000,          7.386000,                    83.255081,      0.959000
                1628713140,           2021-08-11 20:19:00,           2021-08-11 13:19:00,      3.460000,     21.381000,          7.363000,                    83.210943,      0.959000
                1628713440,           2021-08-11 20:24:00,           2021-08-11 13:24:00,      3.460000,     21.498000,          7.342000,                    83.162409,      0.959000
                1628713740,           2021-08-11 20:29:00,           2021-08-11 13:29:00,      3.460000,     21.632000,          7.312000,                    83.038047,      0.958000
                1628714040,           2021-08-11 20:34:00,           2021-08-11 13:34:00,      3.460000,     21.741000,          7.296000,                    83.031296,      0.959000
                1628714340,           2021-08-11 20:39:00,           2021-08-11 13:39:00,      3.450000,     21.824000,          7.286000,                    83.050580,      0.959000
                1628714640,           2021-08-11 20:44:00,           2021-08-11 13:44:00,      3.450000,     21.933000,          7.263000,                    82.962704,      0.959000
                1628714940,           2021-08-11 20:49:00,           2021-08-11 13:49:00,      3.450000,     22.008000,          7.240000,                    82.819572,      0.959000
                1628715240,           2021-08-11 20:54:00,           2021-08-11 13:54:00,      3.460000,     22.133000,          7.208000,                    82.652032,      0.959000
                1628715540,           2021-08-11 20:59:00,           2021-08-11 13:59:00,      3.460000,     22.217000,          7.191000,                    82.590240,      0.959000
                1628715840,           2021-08-11 21:04:00,           2021-08-11 14:04:00,      3.460000,     22.259000,          7.184000,                    82.576366,      0.959000
                1628716140,           2021-08-11 21:09:00,           2021-08-11 14:09:00,      3.460000,     22.351000,          7.170000,                    82.560914,      0.959000
                1628716440,           2021-08-11 21:14:00,           2021-08-11 14:14:00,      3.460000,     22.426000,          7.153000,                    82.483512,      0.959000
                1628716740,           2021-08-11 21:19:00,           2021-08-11 14:19:00,      3.460000,     22.509000,          7.144000,                    82.510578,      0.959000
                1628717040,           2021-08-11 21:24:00,           2021-08-11 14:24:00,      3.460000,     22.593000,          7.123000,                    82.400116,      0.960000
                1628717340,           2021-08-11 21:29:00,           2021-08-11 14:29:00,      3.460000,     22.685000,          7.103000,                    82.313056,      0.959000
                1628717640,           2021-08-11 21:34:00,           2021-08-11 14:34:00,      3.460000,     22.718000,          7.087000,                    82.179297,      0.959000
                1628717940,           2021-08-11 21:39:00,           2021-08-11 14:39:00,      3.460000,     22.735000,          7.078000,                    82.101515,      0.960000
                1628718240,           2021-08-11 21:44:00,           2021-08-11 14:44:00,      3.460000,     22.760000,          7.050000,                    81.815665,      0.959000
                1628718540,           2021-08-11 21:49:00,           2021-08-11 14:49:00,      3.460000,     22.810000,          7.039000,                    81.765774,      0.959000
                1628718840,           2021-08-11 21:54:00,           2021-08-11 14:54:00,      3.460000,     22.869000,          7.023000,                    81.671489,      0.959000
                1628719140,           2021-08-11 21:59:00,           2021-08-11 14:59:00,      3.460000,     22.886000,          7.014000,                    81.593183,      0.959000
                1628719440,           2021-08-11 22:04:00,           2021-08-11 15:04:00,      3.460000,     22.953000,          6.994000,                    81.464119,      0.959000
                1628719740,           2021-08-11 22:09:00,           2021-08-11 15:09:00,      3.460000,     22.994000,          6.977000,                    81.329360,      0.959000
                1628720040,           2021-08-11 22:14:00,           2021-08-11 15:14:00,      3.460000,     23.011000,          6.960000,                    81.157361,      0.959000
                1628720340,           2021-08-11 22:19:00,           2021-08-11 15:19:00,      3.460000,     23.036000,          6.950000,                    81.079183,      0.960000
                1628720640,           2021-08-11 22:24:00,           2021-08-11 15:24:00,      3.470000,     23.028000,          6.937000,                    80.915250,      0.959000
                1628720940,           2021-08-11 22:29:00,           2021-08-11 15:29:00,      3.470000,     23.036000,          6.932000,                    80.869194,      0.960000
                1628721240,           2021-08-11 22:34:00,           2021-08-11 15:34:00,      3.470000,     23.078000,          6.914000,                    80.723436,      0.959000
                1628721540,           2021-08-11 22:39:00,           2021-08-11 15:39:00,      3.470000,     23.095000,          6.903000,                    80.620968,      0.959000
                1628721840,           2021-08-11 22:44:00,           2021-08-11 15:44:00,      3.470000,     23.078000,          6.883000,                    80.361500,      0.959000
                1628722140,           2021-08-11 22:49:00,           2021-08-11 15:49:00,      3.470000,     23.095000,          6.872000,                    80.258915,      0.959000
                1628722440,           2021-08-11 22:54:00,           2021-08-11 15:54:00,      3.470000,     23.061000,          6.869000,                    80.172214,      0.959000
                1628722740,           2021-08-11 22:59:00,           2021-08-11 15:59:00,      3.470000,     23.036000,          6.856000,                    79.982572,      0.960000
                1628723040,           2021-08-11 23:04:00,           2021-08-11 16:04:00,      3.470000,     22.986000,          6.834000,                    79.650351,      0.959000
                1628723340,           2021-08-11 23:09:00,           2021-08-11 16:09:00,      3.470000,     22.961000,          6.810000,                    79.332985,      0.959000
                1628723640,           2021-08-11 23:14:00,           2021-08-11 16:14:00,      3.470000,     22.894000,          6.796000,                    79.069228,      0.959000
                1628723940,           2021-08-11 23:19:00,           2021-08-11 16:19:00,      3.470000,     22.836000,          6.792000,                    78.935620,      0.960000
                1628724240,           2021-08-11 23:24:00,           2021-08-11 16:24:00,      3.470000,     22.777000,          6.764000,                    78.522024,      0.959000
                1628724540,           2021-08-11 23:29:00,           2021-08-11 16:29:00,      3.470000,     22.702000,          6.764000,                    78.409955,      0.960000
                1628724840,           2021-08-11 23:34:00,           2021-08-11 16:34:00,      3.470000,     22.660000,          6.731000,                    77.964973,      0.959000
                1628725140,           2021-08-11 23:39:00,           2021-08-11 16:39:00,      3.480000,     22.576000,          6.706000,                    77.551018,      0.959000
                1628725440,           2021-08-11 23:44:00,           2021-08-11 16:44:00,      3.480000,     22.518000,          6.675000,                    77.107060,      0.959000
                1628725740,           2021-08-11 23:49:00,           2021-08-11 16:49:00,      3.480000,     22.443000,          6.644000,                    76.638992,      0.959000
                1628726040,           2021-08-11 23:54:00,           2021-08-11 16:54:00,      3.480000,     22.376000,          6.629000,                    76.367979,      0.959000
                1628726340,           2021-08-11 23:59:00,           2021-08-11 16:59:00,      3.480000,     22.301000,          6.596000,                    75.878698,      0.959000
                1628726640,           2021-08-12 00:04:00,           2021-08-11 17:04:00,      3.480000,     22.234000,          6.576000,                    75.551474,      0.959000
                1628726940,           2021-08-12 00:09:00,           2021-08-11 17:09:00,      3.480000,     22.167000,          6.559000,                    75.259288,      0.959000
                1628727240,           2021-08-12 00:14:00,           2021-08-11 17:14:00,      3.470000,     22.092000,          6.550000,                    75.047760,      0.959000
                1628727540,           2021-08-12 00:19:00,           2021-08-11 17:19:00,      3.470000,     22.025000,          6.554000,                    74.996846,      0.959000
                1628727840,           2021-08-12 00:24:00,           2021-08-11 17:24:00,      3.480000,     21.958000,          6.549000,                    74.842987,      0.959000
                1628728140,           2021-08-12 00:29:00,           2021-08-11 17:29:00,      3.480000,     21.933000,          6.529000,                    74.578479,      0.959000
                1628728440,           2021-08-12 00:34:00,           2021-08-11 17:34:00,      3.480000,     21.866000,          6.526000,                    74.447940,      0.959000
                1628728740,           2021-08-12 00:39:00,           2021-08-11 17:39:00,      3.480000,     21.807000,          6.527000,                    74.374581,      0.959000
                1628729040,           2021-08-12 00:44:00,           2021-08-11 17:44:00,      3.480000,     21.766000,          6.521000,                    74.247371,      0.959000
                1628729340,           2021-08-12 00:49:00,           2021-08-11 17:49:00,      3.480000,     21.716000,          6.510000,                    74.050503,      0.958000
                1628729640,           2021-08-12 00:54:00,           2021-08-11 17:54:00,      3.480000,     21.657000,          6.519000,                    74.068264,      0.959000
                1628729940,           2021-08-12 00:59:00,           2021-08-11 17:59:00,      3.480000,     21.615000,          6.511000,                    73.917221,      0.959000
                1628730240,           2021-08-12 01:04:00,           2021-08-11 18:04:00,      3.480000,     21.574000,          6.509000,                    73.835828,      0.958000
                1628730540,           2021-08-12 01:09:00,           2021-08-11 18:09:00,      3.480000,     21.515000,          6.521000,                    73.887360,      0.958000
                1628730840,           2021-08-12 01:14:00,           2021-08-11 18:14:00,      3.480000,     21.498000,          6.530000,                    73.964932,      0.959000
                1628731140,           2021-08-12 01:19:00,           2021-08-11 18:19:00,      3.480000,     21.457000,          6.527000,                    73.872128,      0.958000
                1628731440,           2021-08-12 01:24:00,           2021-08-11 18:24:00,      3.480000,     21.415000,          6.530000,                    73.845807,      0.958000
                1628731740,           2021-08-12 01:29:00,           2021-08-11 18:29:00,      3.480000,     21.398000,          6.530000,                    73.821412,      0.959000
                1628732040,           2021-08-12 01:34:00,           2021-08-11 18:34:00,      3.480000,     21.365000,          6.530000,                    73.774063,      0.958000
                1628732340,           2021-08-12 01:39:00,           2021-08-11 18:39:00,      3.490000,     21.356000,          6.519000,                    73.636898,      0.958000
                1628732640,           2021-08-12 01:44:00,           2021-08-11 18:44:00,      3.490000,     21.323000,          6.518000,                    73.578348,      0.958000
                1628732940,           2021-08-12 01:49:00,           2021-08-11 18:49:00,      3.490000,     21.298000,          6.509000,                    73.441006,      0.959000
                1628733240,           2021-08-12 01:54:00,           2021-08-11 18:54:00,      3.490000,     21.281000,          6.498000,                    73.292630,      0.959000
                1628733540,           2021-08-12 01:59:00,           2021-08-11 18:59:00,      3.490000,     21.256000,          6.489000,                    73.155487,      0.958000
                1628733840,           2021-08-12 02:04:00,           2021-08-11 19:04:00,      3.490000,     21.214000,          6.482000,                    73.016786,      0.959000
                1628734140,           2021-08-12 02:09:00,           2021-08-11 19:09:00,      3.490000,     21.198000,          6.461000,                    72.757531,      0.958000
                1628734440,           2021-08-12 02:14:00,           2021-08-11 19:14:00,      3.490000,     21.181000,          6.442000,                    72.519527,      0.958000
                1628734740,           2021-08-12 02:19:00,           2021-08-11 19:19:00,      3.490000,     21.106000,          6.444000,                    72.435946,      0.958000
                1628735040,           2021-08-12 02:24:00,           2021-08-11 19:24:00,      3.490000,     21.081000,          6.421000,                    72.142175,      0.958000
                1628735340,           2021-08-12 02:29:00,           2021-08-11 19:29:00,      3.480000,     21.047000,          6.408000,                    71.948303,      0.958000
                1628735640,           2021-08-12 02:34:00,           2021-08-11 19:34:00,      3.480000,     20.989000,          6.399000,                    71.765818,      0.959000
                1628735940,           2021-08-12 02:39:00,           2021-08-11 19:39:00,      3.480000,     20.930000,          6.377000,                    71.436551,      0.958000
                1628736240,           2021-08-12 02:44:00,           2021-08-11 19:44:00,      3.480000,     20.897000,          6.363000,                    71.233667,      0.958000
                1628736540,           2021-08-12 02:49:00,           2021-08-11 19:49:00,      3.480000,     20.838000,          6.356000,                    71.073069,      0.959000
                1628736840,           2021-08-12 02:54:00,           2021-08-11 19:54:00,      3.480000,     20.788000,          6.338000,                    70.802317,      0.958000
                1628737140,           2021-08-12 02:59:00,           2021-08-11 19:59:00,      3.480000,     20.746000,          6.318000,                    70.520730,      0.958000
                1628737440,           2021-08-12 03:04:00,           2021-08-11 20:04:00,      3.480000,     20.688000,          6.304000,                    70.284334,      0.958000
                1628737740,           2021-08-12 03:09:00,           2021-08-11 20:09:00,      3.490000,     20.613000,          6.292000,                    70.047152,      0.958000
                1628738040,           2021-08-12 03:14:00,           2021-08-11 20:14:00,      3.490000,     20.579000,          6.278000,                    69.844537,      0.958000
                1628738340,           2021-08-12 03:19:00,           2021-08-11 20:19:00,      3.490000,     20.521000,          6.257000,                    69.531426,      0.957000
                1628738640,           2021-08-12 03:24:00,           2021-08-11 20:24:00,      3.490000,     20.462000,          6.259000,                    69.472793,      0.958000
                1628738940,           2021-08-12 03:29:00,           2021-08-11 20:29:00,      3.490000,     20.420000,          6.244000,                    69.248888,      0.958000
                1628739240,           2021-08-12 03:34:00,           2021-08-11 20:34:00,      3.490000,     20.370000,          6.229000,                    69.014362,      0.958000
                1628739540,           2021-08-12 03:39:00,           2021-08-11 20:39:00,      3.490000,     20.311000,          6.222000,                    68.856473,      0.958000
                1628739840,           2021-08-12 03:44:00,           2021-08-11 20:44:00,      3.490000,     20.270000,          6.209000,                    68.656911,      0.958000
                1628740140,           2021-08-12 03:49:00,           2021-08-11 20:49:00,      3.490000,     20.203000,          6.210000,                    68.576957,      0.958000
                1628740440,           2021-08-12 03:54:00,           2021-08-11 20:54:00,      3.490000,     20.153000,          6.203000,                    68.431829,      0.958000
                1628740740,           2021-08-12 03:59:00,           2021-08-11 20:59:00,      3.490000,     20.086000,          6.199000,                    68.296893,      0.958000
                1628741040,           2021-08-12 04:04:00,           2021-08-11 21:04:00,      3.490000,     20.019000,          6.195000,                    68.162097,      0.958000
                1628741340,           2021-08-12 04:09:00,           2021-08-11 21:09:00,      3.490000,     19.952000,          6.189000,                    68.005467,      0.958000
                1628741640,           2021-08-12 04:14:00,           2021-08-11 21:14:00,      3.490000,     19.893000,          6.193000,                    67.969593,      0.958000
                1628741940,           2021-08-12 04:19:00,           2021-08-11 21:19:00,      3.490000,     19.843000,          6.195000,                    67.923887,      0.958000
                1628742240,           2021-08-12 04:24:00,           2021-08-11 21:24:00,      3.490000,     19.759000,          6.203000,                    67.897822,      0.958000
                1628742540,           2021-08-12 04:29:00,           2021-08-11 21:29:00,      3.490000,     19.717000,          6.206000,                    67.873756,      0.958000
                1628742840,           2021-08-12 04:34:00,           2021-08-11 21:34:00,      3.490000,     19.650000,          6.212000,                    67.848535,      0.958000
                1628743140,           2021-08-12 04:39:00,           2021-08-11 21:39:00,      3.490000,     19.575000,          6.221000,                    67.845026,      0.958000
                1628743440,           2021-08-12 04:44:00,           2021-08-11 21:44:00,      3.490000,     19.550000,          6.212000,                    67.712994,      0.958000
                1628743740,           2021-08-12 04:49:00,           2021-08-11 21:49:00,      3.490000,     19.500000,          6.222000,                    67.754138,      0.958000
                1628744040,           2021-08-12 04:54:00,           2021-08-11 21:54:00,      3.490000,     19.449000,          6.228000,                    67.750205,      0.958000
                1628744340,           2021-08-12 04:59:00,           2021-08-11 21:59:00,      3.490000,     19.407000,          6.224000,                    67.649693,      0.958000
                1628744640,           2021-08-12 05:04:00,           2021-08-11 22:04:00,      3.490000,     19.340000,          6.233000,                    67.656478,      0.958000
                1628744940,           2021-08-12 05:09:00,           2021-08-11 22:09:00,      3.490000,     19.273000,          6.243000,                    67.673864,      0.958000
                1628745240,           2021-08-12 05:14:00,           2021-08-11 22:14:00,      3.490000,     19.223000,          6.237000,                    67.540875,      0.957000
                1628745540,           2021-08-12 05:19:00,           2021-08-11 22:19:00,      3.490000,     19.148000,          6.253000,                    67.611981,      0.958000
                1628745840,           2021-08-12 05:24:00,           2021-08-11 22:24:00,      3.490000,     19.106000,          6.261000,                    67.641214,      0.958000
                1628746140,           2021-08-12 05:29:00,           2021-08-11 22:29:00,      3.500000,     19.047000,          6.262000,                    67.571572,      0.958000
                1628746440,           2021-08-12 05:34:00,           2021-08-11 22:34:00,      3.490000,     18.988000,          6.273000,                    67.609702,      0.958000
                1628746740,           2021-08-12 05:39:00,           2021-08-11 22:39:00,      3.490000,     18.913000,          6.285000,                    67.636451,      0.958000
                1628747040,           2021-08-12 05:44:00,           2021-08-11 22:44:00,      3.490000,     18.879000,          6.289000,                    67.632972,      0.958000
                1628747340,           2021-08-12 05:49:00,           2021-08-11 22:49:00,      3.490000,     18.837000,          6.297000,                    67.661469,      0.958000
                1628747640,           2021-08-12 05:54:00,           2021-08-11 22:54:00,      3.490000,     18.761000,          6.298000,                    67.568108,      0.958000
                1628747940,           2021-08-12 05:59:00,           2021-08-11 22:59:00,      3.490000,     18.711000,          6.308000,                    67.606811,      0.958000
                1628748240,           2021-08-12 06:04:00,           2021-08-11 23:04:00,      3.490000,     18.644000,          6.313000,                    67.568448,      0.957000
                1628748540,           2021-08-12 06:09:00,           2021-08-11 23:09:00,      3.490000,     18.577000,          6.327000,                    67.626160,      0.958000
                1628748840,           2021-08-12 06:14:00,           2021-08-11 23:14:00,      3.490000,     18.526000,          6.327000,                    67.556048,      0.958000
                1628749140,           2021-08-12 06:19:00,           2021-08-11 23:19:00,      3.490000,     18.459000,          6.334000,                    67.538601,      0.958000
                1628749440,           2021-08-12 06:24:00,           2021-08-11 23:24:00,      3.490000,     18.409000,          6.342000,                    67.555035,      0.958000
                1628749740,           2021-08-12 06:29:00,           2021-08-11 23:29:00,      3.490000,     18.333000,          6.348000,                    67.514195,      0.958000
                1628750040,           2021-08-12 06:34:00,           2021-08-11 23:34:00,      3.490000,     18.291000,          6.347000,                    67.445693,      0.958000
                1628750340,           2021-08-12 06:39:00,           2021-08-11 23:39:00,      3.500000,     18.249000,          6.356000,                    67.483391,      0.958000
                1628750640,           2021-08-12 06:44:00,           2021-08-11 23:44:00,      3.500000,     18.198000,          6.361000,                    67.466081,      0.957000
                1628750940,           2021-08-12 06:49:00,           2021-08-11 23:49:00,      3.500000,     18.114000,          6.374000,                    67.487809,      0.958000
                1628751240,           2021-08-12 06:54:00,           2021-08-11 23:54:00,      3.500000,     18.089000,          6.375000,                    67.463830,      0.958000
                1628751540,           2021-08-12 06:59:00,           2021-08-11 23:59:00,      3.500000,     18.030000,          6.392000,                    67.561952,      0.958000
                1628751840,           2021-08-12 07:04:00,           2021-08-12 00:04:00,      3.500000,     17.962000,          6.405000,                    67.604934,      0.958000
                1628752140,           2021-08-12 07:09:00,           2021-08-12 00:09:00,      3.500000,     17.903000,          6.408000,                    67.554655,      0.957000
                1628752440,           2021-08-12 07:14:00,           2021-08-12 00:14:00,      3.490000,     17.861000,          6.411000,                    67.527933,      0.957000
                1628752740,           2021-08-12 07:19:00,           2021-08-12 00:19:00,      3.490000,     17.794000,          6.428000,                    67.613690,      0.958000
                1628753040,           2021-08-12 07:24:00,           2021-08-12 00:24:00,      3.490000,     17.735000,          6.436000,                    67.615593,      0.958000
                1628753340,           2021-08-12 07:29:00,           2021-08-12 00:29:00,      3.490000,     17.693000,          6.440000,                    67.599044,      0.957000
                1628753640,           2021-08-12 07:34:00,           2021-08-12 00:34:00,      3.490000,     17.634000,          6.460000,                    67.726460,      0.958000
                1628753940,           2021-08-12 07:39:00,           2021-08-12 00:39:00,      3.490000,     17.583000,          6.458000,                    67.634200,      0.958000
                1628754240,           2021-08-12 07:44:00,           2021-08-12 00:44:00,      3.490000,     17.532000,          6.470000,                    67.688465,      0.958000
                1628754540,           2021-08-12 07:49:00,           2021-08-12 00:49:00,      3.490000,     17.515000,          6.466000,                    67.622833,      0.957000
                1628754840,           2021-08-12 07:54:00,           2021-08-12 00:54:00,      3.490000,     17.448000,          6.474000,                    67.612657,      0.958000
                1628755140,           2021-08-12 07:59:00,           2021-08-12 00:59:00,      3.490000,     17.397000,          6.488000,                    67.687301,      0.958000
                1628755440,           2021-08-12 08:04:00,           2021-08-12 01:04:00,      3.490000,     17.346000,          6.493000,                    67.667855,      0.957000
                1628755740,           2021-08-12 08:09:00,           2021-08-12 01:09:00,      3.500000,     17.287000,          6.507000,                    67.730757,      0.958000
                1628756040,           2021-08-12 08:14:00,           2021-08-12 01:14:00,      3.500000,     17.253000,          6.510000,                    67.714140,      0.958000
                1628756340,           2021-08-12 08:19:00,           2021-08-12 01:19:00,      3.500000,     17.211000,          6.520000,                    67.758972,      0.958000
                1628756640,           2021-08-12 08:24:00,           2021-08-12 01:24:00,      3.500000,     17.169000,          6.522000,                    67.720566,      0.958000
                1628756940,           2021-08-12 08:29:00,           2021-08-12 01:29:00,      3.500000,     17.118000,          6.533000,                    67.762802,      0.958000
                1628757240,           2021-08-12 08:34:00,           2021-08-12 01:34:00,      3.500000,     17.067000,          6.538000,                    67.742641,      0.958000
                1628757540,           2021-08-12 08:39:00,           2021-08-12 01:39:00,      3.500000,     17.016000,          6.548000,                    67.774138,      0.958000
                1628757840,           2021-08-12 08:44:00,           2021-08-12 01:44:00,      3.500000,     16.983000,          6.552000,                    67.768855,      0.958000
                1628758140,           2021-08-12 08:49:00,           2021-08-12 01:49:00,      3.500000,     16.957000,          6.558000,                    67.794104,      0.958000
                1628758440,           2021-08-12 08:54:00,           2021-08-12 01:54:00,      3.500000,     16.889000,          6.557000,                    67.687525,      0.958000
                1628758740,           2021-08-12 08:59:00,           2021-08-12 01:59:00,      3.500000,     16.855000,          6.567000,                    67.742571,      0.958000
                1628759040,           2021-08-12 09:04:00,           2021-08-12 02:04:00,      3.500000,     16.813000,          6.577000,                    67.786125,      0.958000
                1628759340,           2021-08-12 09:09:00,           2021-08-12 02:09:00,      3.490000,     16.745000,          6.587000,                    67.792568,      0.958000
                1628759640,           2021-08-12 09:14:00,           2021-08-12 02:14:00,      3.490000,     16.728000,          6.598000,                    67.881586,      0.958000
                1628759940,           2021-08-12 09:19:00,           2021-08-12 02:19:00,      3.490000,     16.669000,          6.603000,                    67.849017,      0.957000
                1628760240,           2021-08-12 09:24:00,           2021-08-12 02:24:00,      3.490000,     16.626000,          6.614000,                    67.900731,      0.958000
                1628760540,           2021-08-12 09:29:00,           2021-08-12 02:29:00,      3.490000,     16.575000,          6.626000,                    67.951083,      0.958000
                1628760840,           2021-08-12 09:34:00,           2021-08-12 02:34:00,      3.490000,     16.525000,          6.635000,                    67.971885,      0.958000
                1628761140,           2021-08-12 09:39:00,           2021-08-12 02:39:00,      3.490000,     16.499000,          6.643000,                    68.016624,      0.958000
                1628761440,           2021-08-12 09:44:00,           2021-08-12 02:44:00,      3.490000,     16.448000,          6.652000,                    68.035685,      0.958000
                1628761740,           2021-08-12 09:49:00,           2021-08-12 02:49:00,      3.490000,     16.406000,          6.663000,                    68.087913,      0.958000
                1628762040,           2021-08-12 09:54:00,           2021-08-12 02:54:00,      3.490000,     16.363000,          6.664000,                    68.036420,      0.958000
                1628762340,           2021-08-12 09:59:00,           2021-08-12 02:59:00,      3.500000,     16.320000,          6.674000,                    68.076722,      0.958000
                1628762640,           2021-08-12 10:04:00,           2021-08-12 03:04:00,      3.500000,     16.269000,          6.679000,                    68.054393,      0.958000
                1628762940,           2021-08-12 10:09:00,           2021-08-12 03:09:00,      3.500000,     16.244000,          6.686000,                    68.089741,      0.958000
                1628763240,           2021-08-12 10:14:00,           2021-08-12 03:14:00,      3.500000,     16.193000,          6.697000,                    68.128260,      0.958000
                1628763540,           2021-08-12 10:19:00,           2021-08-12 03:19:00,      3.500000,     16.142000,          6.709000,                    68.176716,      0.958000
                1628763840,           2021-08-12 10:24:00,           2021-08-12 03:24:00,      3.500000,     16.108000,          6.719000,                    68.229192,      0.958000
                1628764140,           2021-08-12 10:29:00,           2021-08-12 03:29:00,      3.500000,     16.074000,          6.717000,                    68.159760,      0.958000
                1628764440,           2021-08-12 10:34:00,           2021-08-12 03:34:00,      3.500000,     16.022000,          6.733000,                    68.246824,      0.958000
                1628764740,           2021-08-12 10:39:00,           2021-08-12 03:39:00,      3.500000,     15.988000,          6.738000,                    68.248247,      0.958000
